,Domain,Course,Similarity,jobSkills,courseSkills
81,"Administrative Business Partner, Cloud",CSE 303,0.1708576336503028,"serving,using,solving,executing,exceeding,evolving,estimating,evaluating,establishing,exercising,conception,confidentiality,theory,expectation,efficiency,ability,completion,matter,diverse,function","considering,relating,turing,including,exploiting,explaining,existing,fitting,finding,filtering,machine,computation,finite,expression,grammar,context,emphasis,question,function,addition"
82,Payments Compliance Regulatory Licensing and Reporting Manager,CSE 303,0.1708576336503028,"involving,managing,implementing,evolving,evaluating,exercising,executing,exceeding,estimating,establishing,matrix,regulator,compliance,stream,guidance,payment,state,certification,law,function","considering,relating,turing,including,exploiting,explaining,existing,fitting,finding,filtering,machine,computation,finite,expression,grammar,context,emphasis,question,function,addition"
83,"Account Manager, Retail Vertical",CSE 303,0.1537981272675097,"advertising,influencing,solving,working,evolving,exceeding,executing,estimating,evaluating,establishing,search,adwords,towards,google,display,productivity,knowledge,apps,video,sense","considering,relating,turing,including,exploiting,explaining,existing,fitting,finding,filtering,machine,computation,finite,expression,grammar,context,emphasis,question,function,addition"
84,"Customer Public Relations Manager, Google Cloud",CSE 303,0.1537981272675097,"trending,editing,writing,managing,evolving,executing,exceeding,evaluating,estimating,exercising,delegate,view,style,topic,point,ability,engage,ownership,accountability,sense","considering,relating,turing,including,exploiting,explaining,existing,fitting,finding,filtering,machine,computation,finite,expression,grammar,context,emphasis,question,function,addition"
85,"Project Manager, Staffing Services Operations",CSE 303,0.1429928680881858,"scaling,interviewing,tasking,improving,collaborating,influencing,writing,planning,including,managing,pool,interviewer,health,conclusion,innovation,execution,delivery,ambiguity,recommendation,need","considering,relating,turing,including,exploiting,explaining,existing,fitting,finding,filtering,machine,computation,finite,expression,grammar,context,emphasis,question,function,addition"
86,"Technical Analytics Architect, Google Cloud Online Experience",CSE 303,0.1429928680881858,"expressing,measuring,optimizing,applying,tracking,including,exercising,executing,evolving,exceeding,visualization,bootstrap,ppc,counterpart,tableau,seo,studio,query,implementation,need","considering,relating,turing,including,exploiting,explaining,existing,fitting,finding,filtering,machine,computation,finite,expression,grammar,context,emphasis,question,function,addition"
87,"Agency Go-to-Market and Business Analytics Manager, Spanish Speaking LatAm",CSE 303,0.140273293107748,"convincing,changing,exceeding,evolving,executing,exercising,existing,evaluating,estimating,establishing,move,school,tolerance,detail,bias,level,partnership,action,function,ambiguity","considering,relating,turing,including,exploiting,explaining,existing,fitting,finding,filtering,machine,computation,finite,expression,grammar,context,emphasis,question,function,addition"
88,"Analyst, Staffing and Operations",CSE 303,0.140273293107748,"dealing,consulting,evolving,exceeding,exercising,executing,evaluating,establishing,expanding,estimating,self,diligence,start,proficient,emphasis,creativity,modeling,comfort,spreadsheet,ambiguity","considering,relating,turing,including,exploiting,explaining,existing,fitting,finding,filtering,machine,computation,finite,expression,grammar,context,emphasis,question,function,addition"
89,"Delivery Manager, Optimization Support, EMEA",CSE 303,0.140273293107748,"dealing,delivering,solving,exercising,evolving,executing,exceeding,evaluating,estimating,establishing,stakeholder,proactivity,complexity,optimization,ownership,acumen,collaborate,success,impact,ambiguity","considering,relating,turing,including,exploiting,explaining,existing,fitting,finding,filtering,machine,computation,finite,expression,grammar,context,emphasis,question,function,addition"
90,"Marketing Analyst, Product Growth",CSE 304,0.1737373402636302,"translating,evolving,exceeding,executing,evaluating,estimating,establishing,fighting,facing,finishing,retention,mapreduce,sa,hadoop,matlab,acquisition,analysis,package,php,programming","programming,existing,explaining,exploiting,fitting,finding,filtering,writing,editing,analysis,syntax,semester,interpreter,undertake,description,symbol,compiler,generation,instructor"
91,"Manager of Store Operations, Hardware Partnerships",CSE 304,0.161483180752073,"costing,working,evolving,exceeding,expanding,existing,exercising,executing,evaluating,estimating,ce,fmcg,carrier,salesforce,intelligence,operation,roi,system,business,analysis","programming,existing,explaining,exploiting,fitting,finding,filtering,writing,editing,analysis,syntax,semester,interpreter,undertake,description,symbol,compiler,generation,instructor"
92,"Supplier Development Engineer, Sensor Module",CSE 304,0.161483180752073,"manufacturing,troubleshooting,evaluating,exercising,executing,exceeding,evolving,estimating,establishing,existing,control,noise,failure,travel,speak,quality,time,process,program,analysis","programming,existing,explaining,exploiting,fitting,finding,filtering,writing,editing,analysis,syntax,semester,interpreter,undertake,description,symbol,compiler,generation,instructor"
93,People Partner,CSE 304,0.1613771809559119,"coaching,working,solving,following,planning,consulting,exceeding,evaluating,finishing,finding,consultation,action,leader,change,recommendation,analysis,trend,set,quo,understand","programming,existing,explaining,exploiting,fitting,finding,filtering,writing,editing,analysis,syntax,semester,interpreter,undertake,description,symbol,compiler,generation,instructor"
94,"High Performance Computing (HPC) Specialist, Google Cloud",CSE 304,0.1560935871920695,"passing,routing,architecting,programming,emerging,developing,including,evolving,exceeding,establishing,infrastructure,mpi,infiniband,docker,container,balancer,firewall,pitch,load,interface","programming,existing,explaining,exploiting,fitting,finding,filtering,writing,editing,analysis,syntax,semester,interpreter,undertake,description,symbol,compiler,generation,instructor"
95,"UX Engineer, Front End",CSE 304,0.1560935871920695,"scripting,including,solving,executing,exceeding,evaluating,evolving,estimating,establishing,fighting,user,framework,backbone,pre,ember,accessibility,design,ruby,processing,interface","programming,existing,explaining,exploiting,fitting,finding,filtering,writing,editing,analysis,syntax,semester,interpreter,undertake,description,symbol,compiler,generation,instructor"
96,"Data Scientist / Quantitative Analyst Technical Lead, Engineering",CSE 304,0.1518496786685366,"using,articulating,selecting,including,translating,learning,exceeding,evolving,evaluating,estimating,analysis,model,sampling,biology,bioinformatics,answer,school,economics,multivariate,teach","programming,existing,explaining,exploiting,fitting,finding,filtering,writing,editing,analysis,syntax,semester,interpreter,undertake,description,symbol,compiler,generation,instructor"
97,Consumer Insights Manager,CSE 304,0.1517477919788737,"operationalizing,distilling,storytelling,conducting,writing,managing,marketing,working,evolving,exceeding,research,gain,curiosity,mindset,analysis,package,creativity,party,acumen,designing","programming,existing,explaining,exploiting,fitting,finding,filtering,writing,editing,analysis,syntax,semester,interpreter,undertake,description,symbol,compiler,generation,instructor"
98,Front End Software Engineer,CSE 304,0.1481126078257435,"programming,using,including,evaluating,existing,evolving,executing,exercising,exceeding,engaging,interface,user,xul,gwt,xaml,flex,framework,cs,javascript,application","programming,existing,explaining,exploiting,fitting,finding,filtering,writing,editing,analysis,syntax,semester,interpreter,undertake,description,symbol,compiler,generation,instructor"
99,"Interaction Designer, Publisher UX",CSE 304,0.1481126078257435,"expanding,defining,solving,evolving,exercising,exceeding,executing,evaluating,estimating,establishing,interaction,design,component,desktop,pattern,teamwork,create,designing,challenge,application","programming,existing,explaining,exploiting,fitting,finding,filtering,writing,editing,analysis,syntax,semester,interpreter,undertake,description,symbol,compiler,generation,instructor"
100,"High Performance Computing (HPC) Specialist, Google Cloud",CSE 306,0.2266285018478002,"passing,routing,architecting,programming,emerging,developing,including,evolving,exceeding,establishing,infrastructure,mpi,infiniband,docker,container,balancer,firewall,pitch,load,interface","teaching,programming,incorporating,explaining,existing,exploiting,interacting,filtering,operating,system,design,protection,module,strategy,companion,concurrency,kernel,view"
101,"UX Engineer, Front End",CSE 306,0.2266285018478002,"scripting,including,solving,executing,exceeding,evaluating,evolving,estimating,establishing,fighting,user,framework,backbone,pre,ember,accessibility,design,ruby,processing,interface","teaching,programming,incorporating,explaining,existing,exploiting,interacting,filtering,operating,system,design,protection,module,strategy,companion,concurrency,kernel,view"
102,"Account Executive, Google Cloud",CSE 306,0.2160442109840611,"billing,understanding,thinking,exceeding,executing,evolving,evaluating,establishing,estimating,fighting,broadcast,video,cdn,wider,playout,catchup,encoders,transcoders,subscription,system","teaching,programming,incorporating,explaining,existing,exploiting,interacting,filtering,operating,system,design,protection,module,strategy,companion,concurrency,kernel,view"
